,fighter_name,Height,Weight,Reach,Stance,DOB
1767,Justin DeMoney,"5' 10""",170 lbs.,"70""",Orthodox,"Jul 01, 1985"
1768,Justin Edwards,"5' 10""",155 lbs.,"70""",Orthodox,"Jan 26, 1983"
1769,Justin Eilers,"6' 1""",235 lbs.,"75""",Orthodox,"Jun 28, 1978"
1770,Justin Frazier,"6' 0""",265 lbs.,"75""",Southpaw,"Jun 15, 1989"
1771,Justin Gaethje,"5' 11""",155 lbs.,"70""",Orthodox,"Nov 14, 1988"
1772,Justin Gonzales,"5' 9""",145 lbs.,"72""",Orthodox,"Apr 28, 1991"
1773,Justin Governale,"6' 1""",145 lbs.,"78""",Orthodox,"Jan 19, 1981"
1774,Justin Guthrie,"6' 1""",170 lbs.,"78""",Orthodox,"Jan 19, 1981"
1775,Justin Haskins,"5' 10""",170 lbs.,"78""",Orthodox,"Aug 30, 1979"
1776,Justin Hawes,"5' 11""",205 lbs.,"78""",Orthodox,"Jan 13, 1979"
1777,Justin James,"5' 10""",155 lbs.,"78""",Orthodox,"Nov 08, 1976"
1778,Justin Jones,"5' 11""",185 lbs.,"78""",Orthodox,"Sep 06, 1987"
1779,Justin Lawrence,"5' 8""",145 lbs.,"67""",Orthodox,"May 15, 1990"
1780,Justin Ledet,"6' 4""",205 lbs.,"80""",Orthodox,"Sep 28, 1988"
1781,Justin Levens,"5' 11""",185 lbs.,"73""",Orthodox,"Apr 18, 1980"
1782,Justin Martin,"6' 0""",185 lbs.,"73""",Orthodox,"Feb 18, 1976"
1783,Justin McCully,"6' 1""",225 lbs.,"73""",Orthodox,"Feb 18, 1976"
1784,Justin McElfresh,"6' 6""",205 lbs.,"70""",Orthodox,"Jan 04, 1980"
1785,Justin Patterson,"5' 10""",170 lbs.,"70""",Southpaw,"Dec 07, 1985"
1786,Justin Pennington,"5' 4""",135 lbs.,"70""",Southpaw,"Jul 29, 1980"
1787,Justin Robbins,"5' 5""",135 lbs.,"70""",Southpaw,"Jul 29, 1980"
1788,Justin Salas,"5' 8""",155 lbs.,"70""",Southpaw,"Mar 13, 1982"
1789,Justin Scoggins,"5' 7""",125 lbs.,"66""",Southpaw,"May 02, 1992"
1790,Justin Smitley,"6' 2""",145 lbs.,"80""",Southpaw,"Nov 16, 1989"
1791,Justin Sumter,"6' 2""",185 lbs.,"80""",Southpaw,"Nov 16, 1989"
1792,Justin Wilcox,"5' 6""",155 lbs.,"78""",Orthodox,"Mar 12, 1979"
1793,Justin Willis,"6' 1""",264 lbs.,"78""",Southpaw,"Jul 19, 1987"
1794,Justin Wren,"6' 2""",265 lbs.,"64""",Orthodox,"Apr 27, 1987"
1795,Justine Kish,"5' 5""",125 lbs.,"64""",Orthodox,"Apr 13, 1988"
1796,Jutaro Nakao,"5' 9""",170 lbs.,"72""",Southpaw,"Nov 30, 1970"
1797,KJ Noons,"5' 10""",155 lbs.,"72""",Orthodox,"Dec 07, 1982"
1798,Kai Kara-France,"5' 5""",125 lbs.,"69""",Orthodox,"Mar 26, 1993"
1799,Kailin Curran,"5' 4""",115 lbs.,"65""",Orthodox,"Apr 11, 1991"
1800,Kain Royer,"5' 9""",185 lbs.,"75""",Orthodox,"Sep 15, 1985"
1801,Kaitlin Young,"5' 9""",135 lbs.,"75""",Orthodox,"Sep 15, 1985"
1802,Kajan Johnson,"5' 11""",155 lbs.,"75""",Orthodox,"Apr 21, 1984"
1803,Kaleo Kwan,"5' 7""",155 lbs.,"63""",Orthodox,"Aug 01, 1970"
1804,Kali Robbins,"5' 3""",115 lbs.,"63""",Orthodox,"Jul 05, 1984"
1805,Kalib Starnes,"6' 3""",185 lbs.,"74""",Orthodox,"Jan 06, 1975"
1806,Kalindra Faria,"5' 7""",125 lbs.,"68""",Switch,"Jul 23, 1986"
1807,Kaline Medeiros,"5' 3""",115 lbs.,"68""",Orthodox,"Aug 27, 1972"
1808,Kamal Shalorus,"5' 8""",155 lbs.,"68""",Orthodox,"Aug 27, 1972"
1809,Kamaru Usman,"6' 0""",170 lbs.,"76""",Switch,"May 11, 1987"
1810,Kamuela Kirk,"5' 9""",145 lbs.,"68""",Orthodox,"Apr 13, 1994"
1811,Karen Darabedyan,"5' 7""",155 lbs.,"68""",Orthodox,"Dec 18, 1986"
1812,Karine Gevorgyan,"5' 4""",125 lbs.,"63""",Orthodox,"Mar 09, 1989"
1813,Karl Amoussou,"5' 11""",185 lbs.,"78""",Orthodox,"Nov 21, 1985"
1814,Karl Reed,"6' 3""",205 lbs.,"78""",Orthodox,"Oct 27, 1988"
1815,Karl Roberson,"6' 1""",205 lbs.,"74""",Southpaw,"Oct 04, 1990"
1816,Karl Willis,"5' 3""",113 lbs.,"75""",Orthodox,"Jul 03, 1985"
1817,Karla Benitez,"5' 3""",113 lbs.,"75""",Orthodox,"Jul 03, 1985"
1818,Karlos Vemola,"6' 0""",185 lbs.,"75""",Orthodox,"Jul 03, 1985"
1819,Karo Parisyan,"5' 10""",170 lbs.,"72""",Orthodox,"Aug 28, 1982"
1820,Karol Rosa,"5' 6""",135 lbs.,"64""",Orthodox,"Dec 30, 1994"
1821,Karolina Kowalkiewicz,"5' 3""",115 lbs.,"64""",Orthodox,"Oct 15, 1985"
1822,Katlyn Chookagian,"5' 9""",125 lbs.,"68""",Orthodox,"Dec 28, 1988"
1823,Katsuhiko Nagata,"5' 7""",154 lbs.,"66""",Southpaw,"Oct 31, 1973"
1824,Katsuhisa Fujii,"6' 0""",205 lbs.,"66""",Orthodox,"Aug 15, 1972"
1825,Katsunori Kikuno,"5' 8""",145 lbs.,"66""",Orthodox,"Oct 31, 1981"
1826,Katsuya Inoue,"5' 9""",168 lbs.,"70""",Southpaw,"Aug 10, 1979"
1827,Katsuyori Shibata,"6' 0""",168 lbs.,"70""",Orthodox,"Nov 17, 1979"
1828,Kazuhiro Hamanaka,"6' 0""",185 lbs.,"70""",Southpaw,"Oct 24, 1978"
1829,Kazuhiro Nakamura,"5' 11""",205 lbs.,"70""",Orthodox,"Jul 16, 1979"
1830,Kazuhisa Watanabe,"5' 6""",139 lbs.,"73""",Orthodox,"May 18, 1983"
1831,Kazuki Okubo,"5' 11""",175 lbs.,"73""",Orthodox,"Mar 04, 1987"
1832,Kazuki Tokudome,"5' 11""",155 lbs.,"73""",Southpaw,"Mar 04, 1987"
1833,Kazunari Murakami,"6' 1""",220 lbs.,"73""",Orthodox,"Nov 29, 1973"
1834,Kazunori Yokota,"5' 8""",154 lbs.,"73""",Orthodox,"Apr 03, 1978"
1835,Kazuo Misaki,"5' 8""",183 lbs.,"73""",Orthodox,"Apr 25, 1976"
1836,Kazushi Sakuraba,"6' 0""",185 lbs.,"73""",Southpaw,"Jul 14, 1969"
1837,Kazuyuki Fujita,"6' 0""",235 lbs.,"73""",Orthodox,"Oct 16, 1970"
1838,Kazuyuki Miyata,"5' 8""",139 lbs.,"73""",Orthodox,"Jul 12, 1972"
1839,Keenan Raymond,"6' 0""",165 lbs.,"73""",Orthodox,"Jul 12, 1972"
1840,Keigo Kunihara,"6' 0""",235 lbs.,"73""",Orthodox,"Jul 12, 1972"
1841,Keiichiro Yamamiya,"5' 11""",185 lbs.,"73""",Southpaw,"Jul 12, 1972"
1842,Keisuke Fujiwara,"5' 6""",139 lbs.,"73""",Switch,"May 22, 1984"
1843,Keita Nakamura,"5' 11""",170 lbs.,"73""",Southpaw,"May 22, 1984"
1844,Keith Berish,"6' 0""",205 lbs.,"73""",Orthodox,"Nov 14, 1985"
1845,Keith Berry,"6' 1""",185 lbs.,"76""",Sideways,"Oct 25, 1987"
1846,Keith Hackney,"5' 11""",200 lbs.,"76""",Sideways,"Oct 31, 1975"
1847,Keith Jardine,"6' 2""",185 lbs.,"76""",Orthodox,"Oct 31, 1975"
1848,Keith Mielke,"5' 8""",185 lbs.,"75""",Orthodox,"Oct 25, 1981"
1849,Keith Rockel,"6' 0""",185 lbs.,"75""",Orthodox,"Oct 25, 1981"
1850,Keith Wisniewski,"6' 0""",170 lbs.,"75""",Orthodox,"Oct 25, 1981"
1851,Kelly Dullanty,"5' 8""",155 lbs.,"67""",Orthodox,"Nov 04, 1977"
1852,Kelly Faszholz,"5' 8""",135 lbs.,"67""",Orthodox,"Apr 09, 1985"
1853,Kelly Kobold,"5' 6""",135 lbs.,"71""",Orthodox,"Feb 25, 1983"
1854,Kelly Velasco,"5' 9""",135 lbs.,"71""",Orthodox,"May 21, 1995"
1855,Kelvin Gastelum,"5' 9""",185 lbs.,"71""",Southpaw,"Oct 24, 1991"
1856,Kemran Lachinov,"6' 0""",170 lbs.,"72""",Orthodox,"Feb 11, 1964"
1857,Ken Kaneko,"6' 0""",161 lbs.,"72""",Orthodox,"Feb 11, 1964"
1858,Ken Shamrock,"6' 1""",205 lbs.,"72""",Orthodox,"Feb 11, 1964"
1859,Ken Stone,"5' 8""",135 lbs.,"71""",Orthodox,"Oct 08, 1982"
1860,Kendall Grove,"6' 6""",185 lbs.,"79""",Orthodox,"Nov 12, 1982"
1861,Kengo Ura,"5' 9""",165 lbs.,"66""",Orthodox,"Jun 20, 1981"
1862,Kengo Watanabe,"6' 4""",220 lbs.,"66""",Orthodox,"Jan 31, 1976"
1863,Kenichi Yamamoto,"6' 0""",170 lbs.,"66""",Orthodox,"Jul 11, 1976"
1864,Kenji Arai,"5' 10""",145 lbs.,"66""",Southpaw,"Oct 05, 1979"
1865,Kenji Osawa,"5' 7""",135 lbs.,"66""",Orthodox,"Nov 04, 1976"
1866,Kenneth Alexander,"5' 9""",155 lbs.,"76""",Orthodox,"Sep 25, 1977"
1867,Kenneth Bergh,"6' 2""",205 lbs.,"76""",Orthodox,"Jun 26, 1989"
1868,Kenneth Seegrist,"6' 0""",185 lbs.,"74""",Orthodox,"May 26, 1976"
1869,Kenny Florian,"5' 10""",145 lbs.,"74""",Southpaw,"May 26, 1976"
1870,Kenny Giddens,"5' 11""",155 lbs.,"74""",Orthodox,"Feb 14, 1984"
1871,Kenny Robertson,"5' 10""",170 lbs.,"74""",Orthodox,"Feb 14, 1984"
1872,Kenyon Jackson,"6' 0""",185 lbs.,"68""",Orthodox,"Aug 09, 1971"
1873,Kerry Schall,"6' 2""",265 lbs.,"68""",Orthodox,"Aug 09, 1971"
1874,Kerry Vera,"5' 7""",135 lbs.,"68""",Orthodox,"Aug 26, 1991"
1875,Kestutis Smirnovas,"5' 10""",200 lbs.,"68""",Orthodox,"Aug 26, 1991"
1876,Ketlen Vieira,"5' 8""",135 lbs.,"68""",Orthodox,"Aug 26, 1991"
1877,Kevin Aguilar,"5' 7""",145 lbs.,"73""",Orthodox,"Sep 07, 1988"
1878,Kevin Burns,"5' 10""",170 lbs.,"74""",Orthodox,"Mar 03, 1980"
1879,Kevin Casey,"5' 11""",185 lbs.,"77""",Southpaw,"Jun 15, 1981"
1880,Kevin Engel,"6' 2""",170 lbs.,"67""",Orthodox,"Feb 08, 1974"
1881,Kevin Ferguson,"6' 2""",235 lbs.,"67""",Orthodox,"Feb 08, 1974"
1882,Kevin Gray,"5' 4""",125 lbs.,"67""",Orthodox,"May 03, 1985"
1883,Kevin Haley,"6' 2""",205 lbs.,"81""",Orthodox,"Nov 05, 1992"
1884,Kevin Holland,"6' 3""",185 lbs.,"81""",Orthodox,"Nov 05, 1992"
1885,Kevin Jackson,"5' 10""",199 lbs.,"77""",Switch,"Dec 31, 1970"
1886,Kevin Jordan,"6' 3""",245 lbs.,"77""",Orthodox,"Dec 31, 1970"
1887,Kevin Knabjian,"5' 10""",170 lbs.,"77""",Orthodox,"Jul 05, 1984"
1888,Kevin Lee,"5' 9""",170 lbs.,"77""",Orthodox,"Sep 04, 1992"
1889,Kevin Randleman,"5' 10""",205 lbs.,"74""",Orthodox,"Aug 10, 1971"
1890,Kevin Roddy,"5' 11""",145 lbs.,"74""",Orthodox,"Oct 17, 1984"
1891,Kevin Rosier,"6' 4""",275 lbs.,"74""",Orthodox,"Oct 17, 1984"
1892,Kevin Souza,"6' 0""",145 lbs.,"74""",Orthodox,"Oct 17, 1984"
1893,Kevin Syler,"5' 9""",155 lbs.,"70""",Orthodox,"Jul 29, 1993"
1894,Khabib Nurmagomedov,"5' 10""",155 lbs.,"70""",Orthodox,"Sep 20, 1988"
1895,Khadis Ibragimov,"6' 2""",205 lbs.,"76""",Orthodox,"May 21, 1995"
1896,Khalid Murtazaliev,"6' 0""",185 lbs.,"76""",Orthodox,"Jul 15, 1993"
1897,Khalid Taha,"5' 5""",135 lbs.,"69""",Orthodox,"Feb 15, 1992"
1898,Khalil Rountree Jr.,"6' 1""",205 lbs.,"76""",Southpaw,"Feb 26, 1990"
1899,Khomkrit Niimi,"5' 2""",125 lbs.,"71""",Orthodox,"Apr 21, 1986"
1900,Kier Gooch,"5' 10""",155 lbs.,"71""",Orthodox,"Apr 21, 1986"
1901,Kiichi Kunimoto,"5' 10""",170 lbs.,"71""",Orthodox,"May 01, 1981"
1902,Kim Couture,"5' 8""",135 lbs.,"74""",Orthodox,"Dec 18, 1975"
1903,Kim In Seok,"5' 6""",145 lbs.,"74""",Orthodox,"Jan 05, 1968"
1904,Kimo Leopoldo,"6' 3""",235 lbs.,"74""",Orthodox,"Jan 05, 1968"
1905,Kin Moy,"5' 5""",135 lbs.,"74""",Orthodox,"Aug 17, 1988"
1906,Kiril Sidelnikov,"5' 11""",230 lbs.,"74""",Orthodox,"Aug 17, 1988"
1907,Kit Cope,"6' 0""",170 lbs.,"74""",Orthodox,"Mar 17, 1977"
1908,Kiyoshi Tamura,"5' 11""",185 lbs.,"74""",Southpaw,"Dec 17, 1969"
1909,Klayton Mai,"5' 9""",125 lbs.,"74""",Orthodox,"Nov 30, 1986"
1910,Klidson Abreu,"6' 0""",235 lbs.,"74""",Orthodox,"Dec 24, 1992"
1911,Koichiro Matsumoto,"5' 7""",145 lbs.,"73""",Southpaw,"Mar 07, 1986"
1912,Koji Kitao,"6' 7""",350 lbs.,"73""",Southpaw,"Oct 12, 1963"
1913,Koji Oishi,"5' 8""",170 lbs.,"73""",Orthodox,"May 31, 1977"
1914,Konstantin Erokhin,"5' 11""",230 lbs.,"73""",Orthodox,"Jan 31, 1983"
1915,Kotetsu Boku,"5' 9""",154 lbs.,"76""",Orthodox,"May 27, 1977"
1916,Kris McCray,"6' 0""",170 lbs.,"76""",Orthodox,"Sep 24, 1981"
1917,Krishaun Gilmore,"6' 0""",205 lbs.,"70""",Open Stance,"Jan 31, 1972"
1918,Kristian Rothaermel,"6' 0""",205 lbs.,"70""",Open Stance,"Jan 31, 1972"
1919,Kristof Midoux,"6' 1""",220 lbs.,"70""",Orthodox,"Jul 30, 1974"
1920,Kron Gracie,"5' 9""",145 lbs.,"70""",Southpaw,"Jul 11, 1988"
1921,Krzysztof Jotko,"6' 1""",185 lbs.,"77""",Southpaw,"Aug 19, 1989"
1922,Krzysztof Soszynski,"6' 1""",205 lbs.,"77""",Open Stance,"Aug 02, 1977"
1923,Kultar Gill,"6' 0""",154 lbs.,"70""",Orthodox,"Mar 24, 1979"
1924,Kuniyoshi Hironaka,"5' 10""",168 lbs.,"70""",Orthodox,"Jun 17, 1976"
1925,Kurt Holobaugh,"5' 11""",155 lbs.,"70""",Orthodox,"Sep 08, 1986"
1926,Kurt Osiander,"5' 8""",185 lbs.,"70""",Orthodox,"May 07, 1979"
1927,Kurt Pellegrino,"5' 8""",155 lbs.,"70""",Orthodox,"May 07, 1979"
1928,Kwan Ho Kwak,"5' 5""",135 lbs.,"70""",Switch,"Jun 18, 1989"
1929,Kyle Bochniak,"5' 7""",145 lbs.,"70""",Orthodox,"Feb 05, 1987"
1930,Kyle Bolt,"6' 2""",185 lbs.,"71""",Orthodox,"Aug 19, 1982"
1931,Kyle Bradley,"5' 9""",155 lbs.,"71""",Orthodox,"Aug 19, 1982"
1932,Kyle Daukaus,"6' 3""",185 lbs.,"76""",Southpaw,"Feb 27, 1993"
1933,Kyle Dietz,"5' 8""",135 lbs.,"76""",Orthodox,"Apr 29, 1986"
1934,Kyle Jensen,"5' 9""",170 lbs.,"76""",Orthodox,"Jul 20, 1979"
1935,Kyle Kingsbury,"6' 4""",205 lbs.,"76""",Orthodox,"Mar 22, 1982"
1936,Kyle Kurtz,"5' 11""",170 lbs.,"71""",Switch,"Apr 20, 1991"
1937,Kyle Levinton,"5' 11""",155 lbs.,"71""",Switch,"Apr 20, 1991"
1938,Kyle Nelson,"5' 11""",155 lbs.,"71""",Switch,"Apr 20, 1991"
1939,Kyle Noke,"6' 1""",170 lbs.,"76""",Southpaw,"Mar 18, 1980"
1940,Kyle Prepolec,"5' 10""",170 lbs.,"70""",Southpaw,"Aug 30, 1989"
1941,Kyle Stewart,"6' 2""",170 lbs.,"76""",Orthodox,"Jan 31, 1989"
1942,Kyle Sturgeon,"6' 3""",225 lbs.,"66""",Switch,"Aug 09, 1979"
1943,Kyle Watson,"6' 0""",155 lbs.,"66""",Orthodox,"Aug 09, 1979"
1944,Kyler Phillips,"5' 8""",135 lbs.,"66""",Orthodox,"Jun 12, 1995"
1945,Kyoji Horiguchi,"5' 5""",125 lbs.,"66""",Orthodox,"Oct 12, 1990"
1946,Kyosuke Sasaki,"5' 7""",183 lbs.,"73""",Southpaw,"Sep 09, 1987"
1947,Kyung Ho Kang,"5' 9""",135 lbs.,"73""",Orthodox,"Sep 09, 1987"
1948,LC Davis,"5' 8""",135 lbs.,"69""",Southpaw,"Oct 28, 1980"
1949,Lacey Schuckman,"5' 3""",125 lbs.,"73""",Southpaw,"Aug 26, 1988"
1950,Lance Benoist,"5' 11""",170 lbs.,"73""",Southpaw,"Aug 26, 1988"
1951,Lance Gibson,"5' 9""",185 lbs.,"71""",Orthodox,"Nov 20, 1970"
1952,Lance Lawrence,"6' 0""",145 lbs.,"71""",Orthodox,"Jun 26, 1993"
1953,Lando Vannata,"5' 9""",155 lbs.,"71""",Orthodox,"Mar 14, 1992"
1954,Landon Showalter,"6' 0""",185 lbs.,"69""",Orthodox,"Jun 14, 1976"
1955,Larissa Pacheco,"5' 7""",135 lbs.,"69""",Orthodox,"Sep 07, 1994"
1956,Larry Cureton,"6' 2""",240 lbs.,"71""",Orthodox,"Feb 27, 1993"
1957,Larry Parker,"5' 11""",205 lbs.,"71""",Orthodox,"Feb 27, 1993"
1958,Laureano Staropoli,"6' 1""",170 lbs.,"71""",Orthodox,"Feb 27, 1993"
1959,Lauren Mueller,"5' 5""",125 lbs.,"67""",Orthodox,"Nov 15, 1991"
1960,Lauren Murphy,"5' 7""",125 lbs.,"67""",Orthodox,"Jul 27, 1983"
1961,Lavar Johnson,"6' 4""",240 lbs.,"82""",Orthodox,"Jun 11, 1977"
1962,Laverne Clark,"5' 11""",170 lbs.,"68""",Orthodox,"Dec 02, 1973"
1963,Lazar Stojadinovic,"5' 7""",145 lbs.,"68""",Southpaw,"Mar 22, 1989"
1964,Leah Letson,"5' 7""",145 lbs.,"71""",Orthodox,"Aug 21, 1992"
1965,Leandro Issa,"5' 7""",135 lbs.,"69""",Orthodox,"Sep 19, 1983"
1966,Leandro Silva,"5' 9""",155 lbs.,"72""",Orthodox,"Nov 11, 1985"
1967,Lee Brousseau,"6' 1""",205 lbs.,"74""",Orthodox,"Oct 04, 1974"
1968,Lee Gibson,"5' 7""",155 lbs.,"74""",Orthodox,"Jul 14, 1980"
1969,Lee Higgins,"6' 2""",155 lbs.,"74""",Orthodox,"Jul 14, 1980"
1970,Lee Kwan Bum,"6' 2""",286 lbs.,"74""",Orthodox,"Sep 12, 1977"
1971,Lee Murray,"6' 3""",185 lbs.,"74""",Orthodox,"Sep 12, 1977"
1972,Leigh Remedios,"5' 7""",155 lbs.,"74""",Orthodox,"Jan 13, 1976"
1973,Leiticia Pestova,"5' 6""",135 lbs.,"74""",Orthodox,"Jan 15, 1984"
1974,Lemont Davis,"5' 8""",170 lbs.,"74""",Orthodox,"Nov 30, 1982"
1975,Len Bentley,"5' 9""",155 lbs.,"74""",Orthodox,"Nov 30, 1982"
1976,Leo Kuntz,"5' 10""",155 lbs.,"74""",Orthodox,"Oct 03, 1983"
1977,Leo Sylvest,"5' 11""",205 lbs.,"74""",Orthodox,"Sep 03, 1973"
1978,Leon Edwards,"6' 0""",170 lbs.,"74""",Southpaw,"Aug 25, 1991"
1979,Leon Shahbazyan,"6' 4""",170 lbs.,"77""",Orthodox,"Nov 18, 1995"
1980,Leonard Garcia,"5' 10""",145 lbs.,"69""",Orthodox,"Jul 14, 1979"
1981,Leonardo Augusto Leleco,"6' 0""",185 lbs.,"73""",Orthodox,"Apr 15, 1982"
1982,Leonardo Mafra,"5' 10""",155 lbs.,"70""",Orthodox,"Apr 25, 1989"
1983,Leonardo Morales,"5' 8""",135 lbs.,"68""",Southpaw,"Dec 22, 1992"
1984,Leonardo Santos,"6' 0""",155 lbs.,"75""",Orthodox,"Feb 05, 1980"
1985,Leonardo Silva,"6' 2""",185 lbs.,"66""",Orthodox,"Apr 23, 1992"
1986,Leslie Smith,"5' 9""",135 lbs.,"66""",Orthodox,"Aug 17, 1982"
1987,Levan Makashvili,"5' 8""",145 lbs.,"68""",Orthodox,"Jan 07, 1989"
1988,Levi Alford,"6' 1""",170 lbs.,"73""",Orthodox,"May 17, 1982"
1989,Levi Avera,"6' 1""",170 lbs.,"73""",Orthodox,"May 17, 1982"
1990,Lewis Gonzalez,"5' 10""",170 lbs.,"73""",Orthodox,"Sep 19, 1987"
1991,Li Jingliang,"6' 0""",170 lbs.,"71""",Orthodox,"Mar 20, 1988"
1992,Liam McGeary,"6' 6""",205 lbs.,"65""",Orthodox,"Oct 04, 1982"
1993,Liana Jojua,"5' 4""",135 lbs.,"65""",Orthodox,"Mar 22, 1995"
1994,Lina Kvokov,"5' 9""",135 lbs.,"65""",Orthodox,"Mar 13, 1982"
1995,Lina Lansberg,"5' 7""",135 lbs.,"65""",Orthodox,"Mar 13, 1982"
1996,Linton Vassell,"6' 4""",205 lbs.,"62""",Orthodox,"Jun 03, 1983"
1997,Lionel Lanham,"5' 4""",205 lbs.,"62""",Orthodox,"Aug 31, 1980"
1998,Lisa Ellis,"5' 4""",115 lbs.,"62""",Orthodox,"Nov 15, 1982"
1999,Lissette Neri,"5' 2""",145 lbs.,"72""",Orthodox,"Aug 05, 1987"
2000,Liu Pingyuan,"5' 6""",135 lbs.,"72""",Orthodox,"Feb 13, 1993"
2001,Livinha Souza,"5' 5""",115 lbs.,"63""",Orthodox,"Mar 11, 1991"
2002,Liz Carmouche,"5' 6""",125 lbs.,"66""",Orthodox,"Feb 19, 1984"
2003,Lloyd Van Dams,"6' 1""",240 lbs.,"72""",Southpaw,"Mar 05, 1972"
2004,Lodune Sincaid,"5' 9""",185 lbs.,"72""",Orthodox,"May 07, 1973"
2005,Logan Clark,"6' 2""",185 lbs.,"72""",Orthodox,"Feb 16, 1985"
2006,Logan Nail,"5' 11""",185 lbs.,"72""",Orthodox,"Jun 20, 1989"
2007,Lolohea Mahe,"5' 11""",170 lbs.,"72""",Orthodox,"Sep 03, 1986"
2008,Lorenz Larkin,"5' 11""",170 lbs.,"72""",Orthodox,"Sep 03, 1986"
2009,Lorenzo Hood,"6' 3""",265 lbs.,"63""",Orthodox,"Aug 28, 1984"
2010,Louis Gaudinot,"5' 3""",125 lbs.,"63""",Orthodox,"Aug 28, 1984"
2011,Louis Jauregui,"5' 7""",170 lbs.,"68""",Orthodox,"Jul 16, 1991"
2012,Louis Smolka,"5' 9""",135 lbs.,"68""",Orthodox,"Jul 16, 1991"
2013,Louis Taylor,"5' 11""",185 lbs.,"74""",Orthodox,"May 12, 1979"
2014,Lowell Anderson,"5' 6""",160 lbs.,"75""",Orthodox,"Jun 17, 1993"
2015,Luan Chagas,"6' 0""",170 lbs.,"75""",Orthodox,"Jun 17, 1993"
2016,Luana Carolina,"5' 6""",125 lbs.,"69""",Orthodox,"Jun 11, 1993"
2017,Luc Bondole,"6' 2""",205 lbs.,"72""",Southpaw,"Oct 05, 1979"
2018,Lucas Gamaza,"6' 2""",170 lbs.,"72""",Southpaw,"Oct 05, 1979"
2019,Lucas Lopes,"6' 2""",185 lbs.,"72""",Southpaw,"Oct 05, 1979"
2020,Lucas Martins,"6' 0""",145 lbs.,"72""",Southpaw,"Nov 11, 1988"
2021,Lucas Stark,"6' 3""",155 lbs.,"67""",Orthodox,"Jun 25, 1981"
2022,Luciano Azevedo,"6' 3""",161 lbs.,"67""",Orthodox,"Jun 25, 1981"
2023,Lucie Pudilova,"5' 8""",125 lbs.,"67""",Orthodox,"Jun 13, 1994"
2024,Lucio Linhares,"6' 2""",185 lbs.,"70""",Orthodox,"Dec 08, 1973"
2025,Luigi Fioravanti,"5' 8""",170 lbs.,"70""",Orthodox,"Jan 22, 1981"
2026,Luigi Vendramini,"5' 8""",170 lbs.,"68""",Orthodox,"Jan 16, 1996"
2027,Luis Gomez,"5' 7""",145 lbs.,"68""",Orthodox,"Jan 28, 1995"
2028,Luis Henrique,"6' 2""",243 lbs.,"74""",Orthodox,"Aug 21, 1993"
2029,Luis Mendoza,"6' 3""",155 lbs.,"75""",Southpaw,"Jul 05, 1993"
2030,Luis Pena,"6' 3""",155 lbs.,"75""",Southpaw,"Jul 05, 1993"
2031,Luis Ramos,"5' 8""",170 lbs.,"77""",Orthodox,"Jan 18, 1981"
2032,Luis Santos,"6' 1""",170 lbs.,"77""",Southpaw,"Jun 10, 1976"
2033,Luiz Azeredo,"5' 9""",154 lbs.,"77""",Orthodox,"Jun 10, 1976"
2034,Luiz Cane,"6' 2""",185 lbs.,"77""",Southpaw,"Apr 24, 1981"
2035,Luiz Dutra,"5' 11""",170 lbs.,"71""",Orthodox,"May 06, 1982"
2036,Luiz Firmino,"5' 6""",154 lbs.,"71""",Orthodox,"Mar 18, 1982"
2037,Lukasz Les,"5' 8""",170 lbs.,"71""",Orthodox,"Nov 05, 1981"
2038,Lukasz Sajewski,"5' 8""",155 lbs.,"71""",Orthodox,"Nov 27, 1990"
2039,Luke Barnatt,"6' 6""",185 lbs.,"77""",Orthodox,"Apr 13, 1988"
2040,Luke Caudillo,"5' 7""",155 lbs.,"74""",Orthodox,"Nov 30, 1980"
2041,Luke Cummo,"6' 0""",170 lbs.,"74""",Orthodox,"Apr 27, 1980"
2042,Luke Flores,"6' 0""",155 lbs.,"72""",Southpaw,"Mar 17, 1988"
2043,Luke Hartwig,"5' 11""",170 lbs.,"72""",Orthodox,"Feb 12, 1988"
2044,Luke Jumeau,"5' 11""",170 lbs.,"72""",Orthodox,"Feb 12, 1988"
2045,Luke Rockhold,"6' 3""",185 lbs.,"77""",Southpaw,"Oct 17, 1984"
2046,Luke Sanders,"5' 6""",135 lbs.,"67""",Southpaw,"Dec 12, 1985"
2047,Luke Stewart,"5' 11""",170 lbs.,"74""",Orthodox,"Dec 19, 1981"
2048,Luke Zachrich,"6' 2""",185 lbs.,"74""",Orthodox,"Dec 19, 1981"
2049,Lumumba Sayers,"6' 0""",185 lbs.,"74""",Southpaw,"Jun 30, 1978"
2050,Lyle Beerbohm,"5' 10""",155 lbs.,"74""",Southpaw,"Feb 05, 1979"
2051,Lyman Good,"6' 0""",170 lbs.,"74""",Orthodox,"May 26, 1985"
2052,Lyoto Machida,"6' 1""",185 lbs.,"74""",Southpaw,"May 30, 1978"
2053,Mabelly Lima,"5' 2""",135 lbs.,"70""",Orthodox,"Jan 25, 1994"
2054,Mac Danzig,"5' 8""",155 lbs.,"70""",Orthodox,"Jan 02, 1980"
2055,Maciej Jewtuszko,"6' 0""",155 lbs.,"72""",Southpaw,"Jan 31, 1981"
2056,Mack Brewer,"5' 9""",205 lbs.,"72""",Orthodox,"Nov 03, 1980"
2057,Mackens Semerzier,"5' 9""",145 lbs.,"72""",Orthodox,"Nov 03, 1980"
